property_title,property_location,price,area,listing_type,price_per_sqm,price_category,area_boxcox
2966,67,-0.014710922185713687,-0.030208531427452476,0,-0.01473551063364754,0,4.795026990731942
2971,87,-0.014713984170755014,-0.030206947480446833,0,-0.01473587353499867,1,5.123423131011159
934,54,-0.014714868744211398,-0.03021165180305359,0,-0.014730543421403937,0,1.075805710501048
1011,50,-0.014715379075051618,-0.030206947480446833,0,-0.014735966528469898,1,5.123423131011159
2461,80,-0.014715555989742895,-0.030211065742661504,0,-0.014735922299867726,1,3.4399894034605016
2077,78,-0.014715651251499737,-0.030211065742661504,0,-0.014735969930670063,1,3.4399894034605016
1180,66,-0.014715106898603501,-0.030211635963583536,0,-0.014733095071529074,0,1.3501118505185639
672,54,-0.014715004832435456,-0.030208531427452476,0,-0.01473591889766756,1,4.795026990731942
1518,54,-0.014715617229443721,-0.03020219563942991,0,-0.014735984673537454,1,5.673135782841746
2530,68,-0.01471316764141066,-0.03020789784865022,0,-0.014735777139327274,2,4.94332526551796
170,54,-0.014715583207387707,-0.03019585985140734,0,-0.014735984900350798,1,6.069010360194599
1012,54,-0.014714868744211398,-0.030206947480446833,0,-0.014735932506468229,1,5.123423131011159
2065,54,-0.014715515163275678,-0.030206947480446833,0,-0.014735975601003676,1,5.123423131011159
2502,46,-0.01471531103093959,-0.030206947480446833,0,-0.014735961992203008,1,5.123423131011159
928,72,-0.01471524298682756,-0.030208056243350784,0,-0.014735948482016838,1,4.908800413608861
846,75,-0.014713916126642985,-0.030207486022428752,0,-0.014735853923318509,1,5.026532231938092
1289,54,-0.014715515163275678,-0.030204571559938373,0,-0.014735979381226082,1,5.446755703760222
84,54,-0.014715345052995604,-0.030211540926763196,0,-0.014735306501637527,0,2.2039128130510632
2503,66,-0.014715004832435456,-0.030211540926763196,0,-0.014734626061604156,0,2.2039128130510632
2065,54,-0.014715549185331692,-0.030211540926763196,0,-0.01473571476565755,2,2.2039128130510632
563,54,-0.014715447119163649,-0.030211540926763196,0,-0.01473551063364754,0,2.2039128130510632
463,54,-0.014715583207387707,-0.03021144588994286,0,-0.014735859359164641,1,2.630365966584758
2065,54,-0.014715569598565301,-0.03021144588994286,0,-0.014735842348163806,2,2.630365966584758
452,54,-0.014714460479539221,-0.03018794011637913,0,-0.014735970611110098,1,6.377762844436677
1612,54,-0.014715277008883575,-0.03021051136120953,0,-0.014735878071265559,1,3.979203981114193
273,54,-0.014715481141219663,-0.03020979858505699,0,-0.01473595291966923,1,4.3739658175515075
1171,42,-0.014715277008883575,-0.030201150234406185,0,-0.014735974681490117,1,5.75464280870935
645,54,-0.014715481141219663,-0.030208531427452476,0,-0.014735966528469898,1,4.795026990731942
584,50,-0.014715004832435456,-0.030208531427452476,0,-0.01473591889766756,1,4.795026990731942
1803,94,-0.014715072876547487,-0.030208531427452476,0,-0.014735925702067894,1,4.795026990731942
2068,67,-0.014715624033854924,-0.030206947480446833,0,-0.014735982859030697,1,5.123423131011159
1530,78,-0.014715528772098084,-0.030210717274320262,0,-0.014735936457410356,1,3.8172894065290643
860,50,-0.014715106898603501,-0.030207311788258133,0,-0.014735945181813252,1,5.059222090370775
2630,42,-0.014715447119163649,-0.030210828150610658,0,-0.014735900340212105,1,3.7147794002597614
1401,54,-0.014714800700099367,-0.03020377958643555,0,-0.014735951558789163,1,5.529954813094625
24,3,-0.014715481141219663,-0.030209323400955296,0,-0.014735959724069563,1,4.558911990877848
2099,78,-0.014715208964771544,-0.030209323400955296,0,-0.01473592343393445,1,4.558911990877848
2593,54,-0.014715481141219663,-0.03021090734796094,0,-0.014735905288866893,1,3.632888733936652
1264,54,-0.014715004832435456,-0.030205046744040065,0,-0.014735954539764546,1,5.392092407576744
2367,67,-0.014715140920659515,-0.030211683481993705,0,-0.014725099901136974,0,0.0
1499,54,-0.014715515163275678,-0.03020219563942991,0,-0.014735981271337285,1,5.673135782841746
1600,66,-0.014715596816210113,-0.0302105588796197,0,-0.014735962370225248,1,3.944580283283019
633,77,-0.014714460479539221,-0.030211382532062632,0,-0.014734762149610831,0,2.830159542277912
1296,68,-0.014712487200290366,-0.030204571559938373,0,-0.014735844805308372,2,5.446755703760222
673,72,-0.014713984170755014,-0.030208531427452476,0,-0.014735816831662555,2,4.795026990731942
1387,54,-0.014715678469144549,-0.03020377958643555,0,-0.014735986669494884,1,5.529954813094625
80,54,-0.014715379075051618,-0.030211540926763196,0,-0.014735374545640865,0,2.2039128130510632
1753,54,-0.014715140920659515,-0.030197443798412982,0,-0.014735974844959194,1,5.987992290274212
2061,36,-0.014715617229443721,-0.030197443798412982,0,-0.014735985429581934,1,5.987992290274212
1259,6,-0.01471330372963472,-0.030205173459800515,0,-0.014735871332927364,1,5.376829554464834
116,80,-0.014713916126642985,-0.03021011537445812,0,-0.014735633112853544,2,4.221675292855603
2993,78,-0.014715515163275678,-0.030210574719089753,0,-0.014735939023358688,1,3.9327052087741063
2778,66,-0.014714324391315162,-0.03021112910054173,0,-0.014735230897189375,0,3.348334213937579
2851,13,-0.014715004832435456,-0.03020599711224345,0,-0.01473594913944682,1,5.26943478230536
287,67,-0.014715583207387707,-0.03020979858505699,0,-0.014735969930670063,1,4.3739658175515075
1206,54,-0.014715603620621315,-0.030211065742661504,0,-0.014735946115268895,1,3.4399894034605016
2991,78,-0.014714324391315162,-0.030210574719089753,0,-0.014735603595173223,2,3.9327052087741063
826,5,-0.01471330372963472,-0.030207739453949656,0,-0.014735796418461554,2,4.976387671288375
1777,12,-0.014715004832435456,-0.030210178732338343,0,-0.014735845183330612,2,4.187431232735829
1872,78,-0.014715379075051618,-0.030210178732338343,0,-0.01473592315041777,1,4.187431232735829
58,54,-0.014715345052995604,-0.030211683481993705,0,-0.014729182541337196,0,0.0
130,42,-0.014714698633931324,-0.03021011537445812,0,-0.014735789614061221,2,4.221675292855603
377,21,-0.01471452852365125,-0.030209560993006142,0,-0.01473581557158842,2,4.471784005049462
252,68,-0.014714494501595236,-0.030209925300817442,0,-0.01473577430416047,2,4.316462195448815
1233,95,-0.014712283067954277,-0.030205363533441193,0,-0.014735816831662555,2,5.353348447765975
672,54,-0.014715277008883575,-0.030208531427452476,0,-0.014735946115268895,1,4.795026990731942
2788,68,-0.014715140920659515,-0.030211461729412914,0,-0.014735261138968636,0,2.572261559368448
2066,56,-0.014715596816210113,-0.030211461729412914,0,-0.01473586899873178,1,2.572261559368448
1717,54,-0.014715562794154098,-0.030211556766233254,0,-0.01473571476565755,2,2.1072564102451503
2332,54,-0.014715515163275678,-0.030211556766233254,0,-0.014735608919430135,2,2.1072564102451503
2022,78,-0.014713643950194867,-0.03021011537445812,0,-0.014735578677650876,0,4.221675292855603
2648,54,-0.014715072876547487,-0.03020219563942991,0,-0.014735966528469898,1,5.673135782841746
272,54,-0.014715208964771544,-0.030211509247823082,0,-0.0147351930949653,0,2.3702530250645646
1593,25,-0.014715345052995604,-0.030200611692424266,0,-0.01473597722109899,1,5.793415483657194
1935,87,-0.014713643950194867,-0.030210590558559812,0,-0.01473540370735658,0,3.9206551848442524
47,54,-0.014715583207387707,-0.030211683481993705,0,-0.014733945621570788,0,0.0
837,43,-0.014713984170755014,-0.030207644417129316,0,-0.01473585404322688,1,4.995572335218353
825,66,-0.014715637642677332,-0.030207739453949656,0,-0.01473598313120671,1,4.976387671288375
1228,37,-0.014715549185331692,-0.030205363533441193,0,-0.014735980137270564,1,5.353348447765975
638,37,-0.014715549185331692,-0.030208531427452476,0,-0.014735973332870229,1,4.795026990731942
798,66,-0.014715644447088535,-0.030207739453949656,0,-0.014735983675558737,1,4.976387671288375
1163,5,-0.014715447119163649,-0.030180020381350918,0,-0.014735984560130781,1,6.593934729641651
906,40,-0.014715413097107633,-0.030208531427452476,0,-0.014735959724069563,1,4.795026990731942
988,39,-0.014715678469144549,-0.030206947480446833,0,-0.014735986488044209,1,5.123423131011159
2226,4,-0.014715106898603501,-0.030211319174182405,0,-0.014735504963313927,0,2.992139196090254
2101,82,-0.014715140920659515,-0.030211319174182405,0,-0.014735533314981985,0,2.992139196090254
2141,56,-0.014715515163275678,-0.03020979858505699,0,-0.01473595859000284,1,4.3739658175515075
2805,77,-0.014707519980112212,-0.030208531427452476,0,-0.014735170413630854,0,4.795026990731942
2510,77,-0.014714188303091102,-0.03020219563942991,0,-0.014735937042735117,1,5.673135782841746
2450,81,-0.014713473839914793,-0.03021011537445812,0,-0.014735544655649207,0,4.221675292855603
2506,69,-0.014715004832435456,-0.03021011537445812,0,-0.014735850853664224,2,4.221675292855603
2792,66,-0.014712283067954277,-0.030210432163859248,0,-0.014735136391629185,0,4.033832759814805
1231,54,-0.014715447119163649,-0.030205363533441193,0,-0.014735975033970315,1,5.353348447765975
951,69,-0.014713984170755014,-0.030211224137362068,0,-0.014734852874948615,0,3.1888521379435786
1089,56,-0.014715277008883575,-0.030206234704294295,0,-0.014735963274191476,1,5.235442271972998
1546,12,-0.014714460479539221,-0.030210669755910094,0,-0.014735610082575491,2,3.8575929164321874
935,54,-0.014714868744211398,-0.03021165180305359,0,-0.014730543421403937,0,1.075805710501048
528,67,-0.014713473839914793,-0.03021051136120953,0,-0.01473539722697531,0,3.979203981114193
1243,54,-0.014715072876547487,-0.030205363533441193,0,-0.014735956321869395,1,5.353348447765975
285,57,-0.014715515163275678,-0.03020979858505699,0,-0.01473595859000284,1,4.3739658175515075
2974,77,-0.014714460479539221,-0.030208056243350784,0,-0.0147358804380135,1,4.908800413608861
657,54,-0.014715515163275678,-0.030208531427452476,0,-0.014735969930670063,1,4.795026990731942
1048,69,-0.014710241744593393,-0.030206947480446833,0,-0.014735624040319766,2,5.123423131011159
913,10,-0.014715515163275678,-0.030199027745418622,0,-0.01473598268892069,1,5.897033677162182
2100,81,-0.01471466461187531,-0.030199027745418622,0,-0.014735961425169647,1,5.897033677162182
2065,54,-0.014715277008883575,-0.030199027745418622,0,-0.014735976735070398,1,5.897033677162182
2270,80,-0.014678056879603444,-0.03019918614011919,0,-0.01473503432562418,0,5.887295353721907
960,92,-0.014714732655987339,-0.030211224137362068,0,-0.014735351864306419,0,3.1888521379435786
1187,83,-0.014707519980112212,-0.030211683481993705,0,-0.014572681333662059,0,0.0
1309,92,-0.01471439243542719,-0.02947445118768767,0,-0.014735986386149976,1,8.809558323843538
1008,54,-0.014715379075051618,-0.030206947480446833,0,-0.014735966528469898,1,5.123423131011159
2143,3,-0.014695272039946904,-0.03017723263462099,0,-0.014735799320338167,2,6.656860410359608
426,66,-0.01471466461187531,-0.030209323400955296,0,-0.014735850853664224,2,4.558911990877848
636,54,-0.014715515163275678,-0.030208531427452476,0,-0.014735969930670063,1,4.795026990731942
2229,68,-0.014712623288514425,-0.03018160432835656,0,-0.014735954710300895,1,6.555565980581391
1445,56,-0.014715277008883575,-0.030202512428831037,0,-0.014735972863601243,1,5.646587841672615
1305,54,-0.014715515163275678,-0.030202512428831037,0,-0.01473598107580854,1,5.646587841672615
2072,72,-0.014715651251499737,-0.03021011537445812,0,-0.014735980137270564,1,4.221675292855603
446,66,-0.014712963509074571,-0.030209323400955296,0,-0.014735624040319766,2,4.558911990877848
1725,78,-0.014714460479539221,-0.030210273769158684,0,-0.01473571476565755,2,4.1331828344154475
135,68,-0.014714120258979073,-0.03021011537445812,0,-0.014735673939255546,2,4.221675292855603
1734,68,-0.01471466461187531,-0.030210273769158684,0,-0.01473576012832644,2,4.1331828344154475
2939,68,-0.014712963509074571,-0.030192691957396055,0,-0.014735941579002007,1,6.20843788425157
1757,37,-0.014647647965937465,-0.030197301243182473,0,-0.014734489973597484,0,5.9956576976616915
408,73,-0.014715481141219663,-0.030209323400955296,0,-0.014735959724069563,1,4.558911990877848
2506,69,-0.014714970810379441,-0.030209323400955296,0,-0.014735891680066227,1,4.558911990877848
2573,70,-0.01471194284739413,-0.030210352966508966,0,-0.014735106372215947,0,4.085025679540261
568,12,-0.014715678469144549,-0.03020219563942991,0,-0.014735986714857553,1,5.673135782841746
1517,18,-0.01471330372963472,-0.03020219563942991,0,-0.014735907557000338,1,5.673135782841746
455,54,-0.014715583207387707,-0.030209244203605014,0,-0.0147359737718638,1,4.585955864581057
2057,21,-0.014715603620621315,-0.030209244203605014,0,-0.014735976405825219,1,4.585955864581057
2398,69,-0.014715106898603501,-0.030209244203605014,0,-0.014735912312764011,1,4.585955864581057
1232,73,-0.014715277008883575,-0.030205363533441193,0,-0.014735966528469898,1,5.353348447765975
2091,66,-0.014715072876547487,-0.030205363533441193,0,-0.014735956321869395,1,5.353348447765975
189,92,-0.014713031553186602,-0.030210067856047948,0,-0.014735471656985433,0,4.24643765840443
1650,67,-0.014714324391315162,-0.030210432163859248,0,-0.014735646721654212,2,4.033832759814805
93,67,-0.014713984170755014,-0.03021011537445812,0,-0.014735646721654212,2,4.221675292855603
2813,75,-0.014715140920659515,-0.030211065742661504,0,-0.01473571476565755,2,3.4399894034605016
304,67,-0.014713916126642985,-0.03020979858505699,0,-0.014735692084323104,2,4.3739658175515075
2629,54,-0.014715549185331692,-0.030210432163859248,0,-0.01473595291966923,1,4.033832759814805
1476,69,-0.014715576402976504,-0.030210748953260376,0,-0.014735950651535785,1,3.7892789815347374
635,11,-0.014714868744211398,-0.030208531427452476,0,-0.014735905288866893,1,4.795026990731942
2669,66,-0.014712623288514425,-0.03021028960862874,0,-0.014735298856243894,0,4.123777389111305
102,13,-0.014714800700099367,-0.03021011537445812,0,-0.01473581002726222,2,4.221675292855603
461,68,-0.014714120258979073,-0.030209196685194846,0,-0.01473578883887637,2,4.601750791180274
2597,6,-0.014715515163275678,-0.030209196685194846,0,-0.01473596540875845,1,4.601750791180274
2244,80,-0.014708880862352803,-0.030207977046000502,0,-0.014735407843770157,0,4.92625353449142
1595,68,-0.014711602626833981,-0.030200611692424266,0,-0.014735870294808034,1,5.793415483657194
2137,66,-0.014714324391315162,-0.030211271655772236,0,-0.014734978882362202,0,3.096180837414346
81,21,-0.014715549185331692,-0.030211540926763196,0,-0.01473571476565755,2,2.2039128130510632
1598,77,-0.014714188303091102,-0.030210574719089753,0,-0.014735565260523458,0,3.9327052087741063
2135,81,-0.014714596567763279,-0.030211065742661504,0,-0.014735442589644201,0,3.4399894034605016
466,72,-0.014715576402976504,-0.030209165006254732,0,-0.014735973332870229,1,4.612108692715635
2943,81,-0.014664652189533634,-0.03020219563942991,0,-0.014734285841587471,0,5.673135782841746
1835,87,-0.014712283067954277,-0.030194101670231076,0,-0.01473592569594332,1,6.149625513228667
2133,81,-0.014713984170755014,-0.030210273769158684,0,-0.014735608919430135,2,4.1331828344154475
2932,80,-0.014714324391315162,-0.030211382532062632,0,-0.014734626061604156,0,2.830159542277912
931,91,-0.014715413097107633,-0.03020377958643555,0,-0.014735976054630364,1,5.529954813094625
1756,92,-0.014698674245548379,-0.030197443798412982,0,-0.014735608919430135,2,5.987992290274212
1240,78,-0.014711602626833981,-0.030205363533441193,0,-0.014735782809660886,2,5.353348447765975
2534,78,-0.014711262406273835,-0.030205363533441193,0,-0.014735765798660053,2,5.353348447765975
128,12,-0.014714868744211398,-0.03021011537445812,0,-0.014735823636062888,2,4.221675292855603
1763,92,-0.01471330372963472,-0.030210210411278457,0,-0.01473548023100775,0,4.1697493559939804
752,37,-0.014715515163275678,-0.030208182959111235,0,-0.01473597161644492,1,4.8800390265918026
1423,54,-0.014714868744211398,-0.030203304402333857,0,-0.014735956129292028,1,5.575823439605298
1502,54,-0.014715515163275678,-0.03020219563942991,0,-0.014735981271337285,1,5.673135782841746
1754,54,-0.014715671664733346,-0.030197443798412982,0,-0.014735986639253105,1,5.987992290274212
2214,54,-0.014715413097107633,-0.030180020381350918,0,-0.014735984219910764,1,6.593934729641651
1648,54,-0.014715664860322143,-0.030210432163859248,0,-0.014735981838370646,1,4.033832759814805
125,72,-0.014714460479539221,-0.03021011537445812,0,-0.014735741983258884,2,4.221675292855603
1334,54,-0.014715345052995604,-0.03021011537445812,0,-0.01473591889766756,1,4.221675292855603
2397,68,-0.014715208964771544,-0.03021011537445812,0,-0.014735891680066227,1,4.221675292855603
2504,67,-0.014714800700099367,-0.03020979858505699,0,-0.014735839512997001,2,4.3739658175515075
1214,78,-0.014714800700099367,-0.030205363533441193,0,-0.01473594271306873,1,5.353348447765975
3017,5,-0.014715277008883575,0.12818300124274074,0,-0.01473598694085437,1,12.02434445816197
2252,84,-0.01471323568552269,-0.03021011537445812,0,-0.01473549702484687,0,4.221675292855603
2342,77,-0.014714324391315162,-0.030211224137362068,0,-0.01473507968829307,0,3.1888521379435786
2251,84,-0.014714331195726365,-0.030211065742661504,0,-0.014735309903837694,0,3.4399894034605016
919,37,-0.014715515163275678,-0.030206947480446833,0,-0.014735975601003676,1,5.123423131011159
67,54,-0.01471466461187531,-0.030211683481993705,0,-0.014715573740669792,0,0.0
420,37,-0.014715678469144549,-0.030209323400955296,0,-0.014735986034417519,1,4.558911990877848
1281,68,-0.014714834722155384,-0.030210986545311222,0,-0.014735608919430135,2,3.542014022501692
240,54,-0.014715549185331692,-0.030194101670231076,0,-0.014735984491841794,1,6.149625513228667
1395,54,-0.014715004832435456,-0.03020377958643555,0,-0.014735959724069563,1,5.529954813094625
443,9,-0.014715140920659515,-0.030209323400955296,0,-0.01473591436140067,1,4.558911990877848
2505,68,-0.014714936788323427,-0.030209323400955296,0,-0.014735887143799337,1,4.558911990877848
1622,54,-0.014715481141219663,-0.03021046384279936,0,-0.01473593460012987,1,4.012418548009004
1324,10,-0.014715515163275678,-0.030211540926763196,0,-0.014735646721654212,2,2.2039128130510632
2675,5,-0.014715678469144549,-0.03021011537445812,0,-0.014735985580790832,1,4.221675292855603
1287,54,-0.014715379075051618,-0.030204571559938373,0,-0.014735973332870229,1,5.446755703760222
774,12,-0.014715583207387707,-0.030211319174182405,0,-0.014735901886666727,1,2.992139196090254
299,16,-0.014714936788323427,-0.03020979858505699,0,-0.014735862194331446,1,4.3739658175515075
2758,66,-0.014706159097871622,-0.030209418437775637,0,-0.014734663863828233,0,4.525195942782747
3005,66,-0.014713780038418925,-0.030210796471670544,0,-0.014735318439181973,0,3.745391465100587
2069,68,-0.014715637642677332,-0.030210796471670544,0,-0.014735970229108674,1,3.745391465100587
350,68,-0.014714732655987339,-0.030209640190356424,0,-0.014735840385356018,2,4.440488923367615
2119,92,-0.014715004832435456,-0.030209640190356424,0,-0.01473588225858884,1,4.440488923367615
1356,56,-0.014715345052995604,-0.03021090734796094,0,-0.014735850853664224,2,3.632888733936652
406,81,-0.014715515163275678,-0.030209323400955296,0,-0.014735964260336451,1,4.558911990877848
2505,68,-0.014714868744211398,-0.03020979858505699,0,-0.014735850853664224,2,4.3739658175515075
1793,68,-0.01471466461187531,-0.030210131213928175,0,-0.014735780747721392,2,4.2132494087490615
504,54,-0.014715413097107633,-0.030208848216853604,0,-0.014735956699891637,1,4.708854335246954
1995,68,-0.014714596567763279,-0.030210352966508966,0,-0.014735730776011277,2,4.085025679540261
1508,54,-0.014715277008883575,-0.03020219563942991,0,-0.014735973332870229,1,5.673135782841746
2057,21,-0.014715603620621315,-0.03020219563942991,0,-0.014735984219910764,1,5.673135782841746
1398,54,-0.014035244153260856,-0.03020377958643555,0,-0.014708769340336091,0,5.529954813094625
1580,54,-0.014715515163275678,-0.030210590558559812,0,-0.01473593833881137,1,3.9206551848442524
2015,67,-0.014715447119163649,-0.030210590558559812,0,-0.01473591889766756,1,3.9206551848442524
1302,75,-0.014713099597298631,-0.030204571559938373,0,-0.014735872022909706,1,5.446755703760222
2190,5,-0.014712283067954277,-0.030204571559938373,0,-0.014735835732774594,2,5.446755703760222
601,51,-0.014715583207387707,-0.030211667642523646,0,-0.014734966281620842,0,0.684021635097542
579,37,-0.014715345052995604,-0.030209323400955296,0,-0.014735941579002007,1,4.558911990877848
25,5,-0.014715630838266127,-0.030210590558559812,0,-0.01473597138875585,1,3.9206551848442524
504,54,-0.014715515163275678,-0.030208848216853604,0,-0.014735968040558859,1,4.708854335246954
1972,68,-0.014715345052995604,-0.030192691957396055,0,-0.014735981271337285,1,6.20843788425157
1034,54,-0.014714868744211398,-0.030206947480446833,0,-0.014735932506468229,1,5.123423131011159
608,54,-0.014715447119163649,-0.030211667642523646,0,-0.014733605401554103,0,0.684021635097542
2783,2,-0.014715004832435456,-0.03021125581630218,0,-0.014735500913075633,0,3.1282108006697427
1801,66,-0.014714970810379441,-0.03021125581630218,0,-0.01473547661164587,0,3.1282108006697427
464,23,-0.014715140920659515,-0.030209165006254732,0,-0.01473591889766756,1,4.612108692715635
120,95,-0.014714800700099367,-0.03021011537445812,0,-0.01473581002726222,2,4.221675292855603
2068,67,-0.014715617229443721,-0.03020979858505699,0,-0.014735975601003676,1,4.3739658175515075
1280,21,-0.014715603620621315,-0.030210986545311222,0,-0.014735950651535785,1,3.542014022501692
1731,54,-0.014715562794154098,-0.030210273769158684,0,-0.014735959724069563,1,4.1331828344154475
1695,12,-0.014715072876547487,-0.030210352966508966,0,-0.014735842848487361,2,4.085025679540261
927,71,-0.014715413097107633,-0.03020377958643555,0,-0.014735976054630364,1,5.529954813094625
2065,54,-0.014715549185331692,-0.03020377958643555,0,-0.014735981498150632,1,5.529954813094625
2146,40,-0.014715481141219663,-0.030208531427452476,0,-0.014735966528469898,1,4.795026990731942
1712,70,-0.01471180675917007,-0.03021028960862874,0,-0.014735115366796694,0,4.123777389111305
211,68,-0.014714188303091102,-0.030209956979757556,0,-0.01473571476565755,2,4.301419220201339
2866,3,-0.014715447119163649,-0.030211414211002745,0,-0.014735722326102365,2,2.7360369577523054
2980,78,-0.014713439817858779,-0.0302105588796197,0,-0.014735363204973642,0,3.944580283283019
2615,12,-0.014714188303091102,-0.030208848216853604,0,-0.014735820611884963,2,4.708854335246954
2567,68,-0.014714188303091102,-0.03021011537445812,0,-0.014735687548056216,2,4.221675292855603
808,54,-0.014715447119163649,-0.030207739453949656,0,-0.014735967889349963,1,4.976387671288375
346,67,-0.014714766678043353,-0.030209640190356424,0,-0.01473584561951012,2,4.440488923367615
672,54,-0.014715413097107633,-0.030208531427452476,0,-0.014735959724069563,1,4.795026990731942
157,77,-0.01471439243542719,-0.03021011537445812,0,-0.014735728374458218,2,4.221675292855603
2086,12,-0.014714698633931324,-0.03021011537445812,0,-0.014735789614061221,2,4.221675292855603
2405,95,-0.014715583207387707,-0.03021011537445812,0,-0.014735966528469898,1,4.221675292855603
1108,76,-0.014712283067954277,-0.030206155506944013,0,-0.014735792530232793,2,5.246940810322545
913,10,-0.014715447119163649,-0.03019585985140734,0,-0.014735982178590663,1,6.069010360194599
644,51,-0.014715515163275678,-0.030208531427452476,0,-0.014735969930670063,1,4.795026990731942
2933,54,-0.014712283067954277,-0.03020377958643555,0,-0.014735850853664224,2,5.529954813094625
2972,95,-0.014714732655987339,-0.03021011537445812,0,-0.014735796418461554,2,4.221675292855603
1730,21,-0.014715569598565301,-0.030210273769158684,0,-0.014735961236158526,1,4.1331828344154475
2852,91,-0.014714868744211398,-0.030211065742661504,0,-0.014735578677650876,0,3.4399894034605016
2073,73,-0.014715413097107633,-0.030211065742661504,0,-0.014735850853664224,2,3.4399894034605016
2104,95,-0.014714868744211398,-0.030211065742661504,0,-0.014735578677650876,0,3.4399894034605016
867,50,-0.01471524298682756,-0.030207264269847964,0,-0.014735955349812205,1,5.067903777272784
2091,66,-0.014715140920659515,-0.030207264269847964,0,-0.014735948059383277,1,5.067903777272784
369,12,-0.014714936788323427,-0.030209608511416314,0,-0.01473587353499867,1,4.453154487647742
1102,54,-0.014714460479539221,-0.030206155506944013,0,-0.014735916953553179,1,5.246940810322545
2507,72,-0.014715277008883575,-0.030206155506944013,0,-0.014735963612298324,1,5.246940810322545
1098,37,-0.014715481141219663,-0.030206155506944013,0,-0.01473597527698461,1,5.246940810322545
2057,21,-0.014715644447088535,-0.030206155506944013,0,-0.014735984608733639,1,5.246940810322545
2068,67,-0.014715651251499737,-0.030206155506944013,0,-0.014735984997556515,1,5.246940810322545
687,54,-0.014715379075051618,-0.030208531427452476,0,-0.014735956321869395,1,4.795026990731942
1543,78,-0.014715576402976504,-0.030210669755910094,0,-0.01473595344308464,1,3.8575929164321874
1000,22,-0.014711602626833981,-0.030206947480446833,0,-0.01473571476565755,2,5.123423131011159
2863,17,-0.014713984170755014,-0.030208848216853604,0,-0.014735797930550517,2,4.708854335246954
1325,17,-0.014715277008883575,-0.030206947480446833,0,-0.014735959724069563,1,5.123423131011159
1467,78,-0.014715515163275678,-0.030210748953260376,0,-0.014735930238334782,1,3.7892789815347374
1081,54,-0.014714868744211398,-0.030206424777934972,0,-0.014735937900947772,1,5.207124359185868
307,77,-0.014713643950194867,-0.03020979858505699,0,-0.014735646721654212,2,4.3739658175515075
2365,72,-0.01471466461187531,-0.03020599711224345,0,-0.014735930238334782,1,5.26943478230536
364,21,-0.014715583207387707,-0.030209640190356424,0,-0.014735971239208587,1,4.440488923367615
2555,74,-0.01471330372963472,-0.0302108123111406,0,-0.014735136391629185,0,3.730227338522908
994,37,-0.014715515163275678,-0.030206947480446833,0,-0.014735975601003676,1,5.123423131011159
974,26,-0.014715072876547487,-0.030206947480446833,0,-0.014735946115268895,1,5.123423131011159
2065,54,-0.014715617229443721,-0.030206947480446833,0,-0.014735982405404007,1,5.123423131011159
2556,74,-0.014713643950194867,-0.030210432163859248,0,-0.01473547661164587,0,4.033832759814805
2623,80,-0.014688467628743956,-0.030205363533441193,0,-0.014734626061604156,0,5.353348447765975
2836,6,-0.014715277008883575,-0.030211224137362068,0,-0.01473571476565755,2,3.1888521379435786
2091,66,-0.01471531103093959,-0.03021011537445812,0,-0.014735912093267226,1,4.221675292855603
2401,76,-0.014715004832435456,-0.03021011537445812,0,-0.014735850853664224,2,4.221675292855603
1473,21,-0.014715603620621315,-0.030210748953260376,0,-0.014735959724069563,1,3.7892789815347374
606,54,-0.014715651251499737,-0.030211667642523646,0,-0.014735646721654212,2,0.684021635097542
60,54,-0.014715515163275678,-0.030211683481993705,0,-0.014732584741504047,0,0.0
2990,78,-0.014712997531130586,-0.030210400484919134,0,-0.01473533139578509,0,4.0546981661085955
725,66,-0.014715644447088535,33.98479122398762,0,-0.014735986941670517,1,14.640970965034828
2914,54,-0.014715447119163649,-0.030199027745418622,0,-0.014735980987820606,1,5.897033677162182
2087,21,-0.014708880862352803,-0.030199027745418622,0,-0.014735816831662555,2,5.897033677162182
1398,54,-0.014708880862352803,-0.03020377958643555,0,-0.01473571476565755,2,5.529954813094625
1529,54,-0.014715664860322143,-0.02924373346684585,0,-0.014735986934990201,1,8.988968173865793
1002,54,-0.01471524298682756,-0.030206947480446833,0,-0.01473595745593612,1,5.123423131011159
1163,5,-0.014715345052995604,-0.030206155506944013,0,-0.014735967500527088,1,5.246940810322545
2446,92,-0.014709561303473097,-0.030206155506944013,0,-0.014735637001082307,2,5.246940810322545
2503,66,-0.014715072876547487,-0.030206155506944013,0,-0.01473595194761204,1,5.246940810322545
112,74,-0.014714868744211398,-0.03021011537445812,0,-0.014735823636062888,2,4.221675292855603
2761,68,-0.014713848082530956,-0.030211540926763196,0,-0.014732312565490699,0,2.2039128130510632
1137,54,-0.014715481141219663,-0.03020568032284232,0,-0.014735976197880897,1,5.312538576617365
2064,51,-0.014715583207387707,-0.03020568032284232,0,-0.014735981569775897,1,5.312538576617365
2476,95,-0.014715515163275678,-0.030211144940011786,0,-0.014735889735951845,1,3.323765042112094
2065,54,-0.014715583207387707,-0.030211144940011786,0,-0.014735928618239467,1,3.323765042112094
345,54,-0.014714800700099367,-0.030211144940011786,0,-0.014735481471931822,0,3.323765042112094
588,75,-0.014715140920659515,-0.03020377958643555,0,-0.01473596516758983,1,5.529954813094625
1256,66,-0.01471452852365125,-0.029567539753209252,0,-0.014735986372797064,1,8.719920021276833
